"sample";"year";"plot";"sp";"lambda"
1;2019;6;"HOMA";13,8618805573825
1;2019;6;"LEMA";251,900973198852
1;2019;6;"LYTR";NA
1;2019;6;"MEEL";NA
1;2019;6;"MESU";NA
1;2019;6;"PAIN";1,01176927074989
1;2019;6;"PLCO";18,2225779755487
1;2019;6;"POMA";76,4202848497492
1;2019;6;"POMO";NA
1;2019;6;"PUPA";NA
1;2019;6;"SASO";NA
1;2019;6;"SCLA";NA
1;2019;6;"SOAS";NA
1;2019;6;"SPRU";4802,29099647085
1;2019;6;"SUSP";NA
1;2019;7;"BEMA";121,658974526065
1;2019;7;"CETE";3101,65641708877
1;2019;7;"CHFU";742,83818320293
1;2019;7;"CHMI";372,153249702092
1;2019;7;"HOMA";13,8618805573825
1;2019;7;"LEMA";251,900973198852
1;2019;7;"LYTR";NA
1;2019;7;"MEEL";NA
1;2019;7;"MESU";618,770829271131
1;2019;7;"PAIN";1,01176927074989
1;2019;7;"PLCO";18,2225779755487
1;2019;7;"POMA";76,4202848497492
1;2019;7;"POMO";140,117552641955
1;2019;7;"PUPA";1466,94760035892
1;2019;7;"SASO";23,0193062048987
1;2019;7;"SCLA";51,8578063420741
1;2019;7;"SOAS";501,371119706587
1;2019;7;"SPRU";4802,29099647085
1;2019;7;"SUSP";NA
1;2019;8;"BEMA";121,658974526065
1;2019;8;"CETE";3101,65641708877
1;2019;8;"CHFU";742,83818320293
1;2019;8;"CHMI";NA
1;2019;8;"HOMA";13,8618805573825
1;2019;8;"LEMA";251,900973198852
1;2019;8;"LYTR";NA
1;2019;8;"MEEL";NA
1;2019;8;"MESU";618,770829271131
1;2019;8;"PAIN";1,01176927074989
1;2019;8;"PLCO";18,2225779755487
1;2019;8;"POMA";76,4202848497492
1;2019;8;"POMO";140,117552641955
1;2019;8;"PUPA";1466,94760035892
1;2019;8;"SASO";23,0193062048987
1;2019;8;"SCLA";51,8578063420741
1;2019;8;"SOAS";501,371119706587
1;2019;8;"SPRU";4802,29099647085
1;2019;8;"SUSP";NA
1;2019;9;"BEMA";121,658974526065
1;2019;9;"CETE";NA
1;2019;9;"CHFU";742,83818320293
1;2019;9;"CHMI";NA
1;2019;9;"HOMA";13,8618805573825
1;2019;9;"LEMA";251,900973198852
1;2019;9;"LYTR";NA
1;2019;9;"MEEL";NA
1;2019;9;"MESU";618,770829271131
1;2019;9;"PAIN";1,01176927074989
1;2019;9;"PLCO";18,2225779755487
1;2019;9;"POMA";76,4202848497492
1;2019;9;"POMO";140,117552641955
1;2019;9;"PUPA";NA
1;2019;9;"SASO";23,0193062048987
1;2019;9;"SCLA";NA
1;2019;9;"SOAS";501,371119706587
1;2019;9;"SPRU";NA
1;2019;9;"SUSP";NA
2;2015;1;"BEMA";105,153743155849
2;2015;1;"CETE";659,840754751302
2;2015;1;"CHFU";956,813254392109
2;2015;1;"CHMI";NA
2;2015;1;"HOMA";213,890442773718
2;2015;1;"LEMA";549,53953176051
2;2015;1;"LYTR";NA
2;2015;1;"MEEL";30,7466980485949
2;2015;1;"MESU";123,819039478792
2;2015;1;"PAIN";248,877407487909
2;2015;1;"PLCO";154,600944812921
2;2015;1;"POMA";1375,32511155602
2;2015;1;"POMO";261,769755343163
2;2015;1;"PUPA";2793,72906628961
2;2015;1;"SASO";447,358209618523
2;2015;1;"SCLA";262,442510916273
2;2015;1;"SOAS";153,446901860024
2;2015;1;"SPRU";1492,46658811632
2;2015;1;"SUSP";NA
2;2015;2;"BEMA";105,153743155849
2;2015;2;"CETE";659,840754751302
2;2015;2;"CHFU";956,813254392109
2;2015;2;"CHMI";NA
2;2015;2;"HOMA";213,890442773718
2;2015;2;"LEMA";549,53953176051
2;2015;2;"LYTR";NA
2;2015;2;"MEEL";30,7466980485949
2;2015;2;"MESU";123,819039478792
2;2015;2;"PAIN";248,877407487909
2;2015;2;"PLCO";154,600944812921
2;2015;2;"POMA";1375,32511155602
2;2015;2;"POMO";261,769755343163
2;2015;2;"PUPA";2793,72906628961
2;2015;2;"SASO";447,358209618523
2;2015;2;"SCLA";262,442510916273
2;2015;2;"SOAS";153,446901860024
2;2015;2;"SPRU";1492,46658811632
2;2015;2;"SUSP";NA
2;2015;3;"BEMA";NA
2;2015;3;"CETE";659,840754751302
2;2015;3;"CHFU";956,813254392109
2;2015;3;"CHMI";NA
2;2015;3;"HOMA";NA
2;2015;3;"LEMA";549,53953176051
2;2015;3;"LYTR";NA
2;2015;3;"MEEL";30,7466980485949
2;2015;3;"MESU";123,819039478792
2;2015;3;"PAIN";248,877407487909
2;2015;3;"PLCO";NA
2;2015;3;"POMA";1375,32511155602
2;2015;3;"POMO";261,769755343163
2;2015;3;"PUPA";2793,72906628961
2;2015;3;"SASO";447,358209618523
2;2015;3;"SCLA";NA
2;2015;3;"SOAS";153,446901860024
2;2015;3;"SPRU";NA
2;2015;3;"SUSP";NA
2;2015;4;"BEMA";105,153743155849
2;2015;4;"CETE";NA
2;2015;4;"CHFU";956,813254392109
2;2015;4;"CHMI";NA
2;2015;4;"HOMA";NA
2;2015;4;"LEMA";549,53953176051
2;2015;4;"LYTR";NA
2;2015;4;"MEEL";NA
2;2015;4;"MESU";NA
2;2015;4;"PAIN";248,877407487909
2;2015;4;"PLCO";154,600944812921
2;2015;4;"POMA";NA
2;2015;4;"POMO";NA
2;2015;4;"PUPA";2793,72906628961
2;2015;4;"SASO";447,358209618523
2;2015;4;"SCLA";NA
2;2015;4;"SOAS";153,446901860024
2;2015;4;"SPRU";NA
2;2015;4;"SUSP";NA
2;2015;5;"BEMA";105,153743155849
2;2015;5;"CETE";NA
2;2015;5;"CHFU";956,813254392109
2;2015;5;"CHMI";NA
2;2015;5;"HOMA";NA
2;2015;5;"LEMA";549,53953176051
2;2015;5;"LYTR";NA
2;2015;5;"MEEL";NA
2;2015;5;"MESU";NA
2;2015;5;"PAIN";248,877407487909
2;2015;5;"PLCO";154,600944812921
2;2015;5;"POMA";NA
2;2015;5;"POMO";NA
2;2015;5;"PUPA";2793,72906628961
2;2015;5;"SASO";447,358209618523
2;2015;5;"SCLA";NA
2;2015;5;"SOAS";153,446901860024
2;2015;5;"SPRU";NA
2;2015;5;"SUSP";NA
2;2015;6;"BEMA";105,153743155849
2;2015;6;"CETE";NA
2;2015;6;"CHFU";956,813254392109
2;2015;6;"CHMI";NA
2;2015;6;"HOMA";NA
2;2015;6;"LEMA";549,53953176051
2;2015;6;"LYTR";NA
2;2015;6;"MEEL";30,7466980485949
2;2015;6;"MESU";123,819039478792
2;2015;6;"PAIN";248,877407487909
2;2015;6;"PLCO";154,600944812921
2;2015;6;"POMA";1375,32511155602
2;2015;6;"POMO";NA
2;2015;6;"PUPA";NA
2;2015;6;"SASO";447,358209618523
2;2015;6;"SCLA";262,442510916273
2;2015;6;"SOAS";NA
2;2015;6;"SPRU";1492,46658811632
2;2015;6;"SUSP";NA
2;2015;7;"BEMA";NA
2;2015;7;"CETE";NA
2;2015;7;"CHFU";NA
2;2015;7;"CHMI";NA
2;2015;7;"HOMA";213,890442773718
2;2015;7;"LEMA";NA
2;2015;7;"LYTR";NA
2;2015;7;"MEEL";NA
2;2015;7;"MESU";NA
2;2015;7;"PAIN";NA
2;2015;7;"PLCO";NA
2;2015;7;"POMA";1375,32511155602
2;2015;7;"POMO";261,769755343163
2;2015;7;"PUPA";NA
2;2015;7;"SASO";447,358209618523
2;2015;7;"SCLA";NA
2;2015;7;"SOAS";NA
2;2015;7;"SPRU";NA
2;2015;7;"SUSP";NA
2;2015;8;"BEMA";NA
2;2015;8;"CETE";NA
2;2015;8;"CHFU";NA
2;2015;8;"CHMI";NA
2;2015;8;"HOMA";213,890442773718
2;2015;8;"LEMA";NA
2;2015;8;"LYTR";NA
2;2015;8;"MEEL";NA
2;2015;8;"MESU";NA
2;2015;8;"PAIN";NA
2;2015;8;"PLCO";NA
2;2015;8;"POMA";1375,32511155602
2;2015;8;"POMO";NA
2;2015;8;"PUPA";NA
2;2015;8;"SASO";447,358209618523
2;2015;8;"SCLA";NA
2;2015;8;"SOAS";NA
2;2015;8;"SPRU";1492,46658811632
2;2015;8;"SUSP";NA
2;2015;9;"BEMA";NA
2;2015;9;"CETE";NA
2;2015;9;"CHFU";NA
2;2015;9;"CHMI";NA
2;2015;9;"HOMA";NA
2;2015;9;"LEMA";NA
2;2015;9;"LYTR";NA
2;2015;9;"MEEL";NA
2;2015;9;"MESU";NA
2;2015;9;"PAIN";NA
2;2015;9;"PLCO";NA
2;2015;9;"POMA";NA
2;2015;9;"POMO";NA
2;2015;9;"PUPA";NA
2;2015;9;"SASO";NA
2;2015;9;"SCLA";NA
2;2015;9;"SOAS";NA
2;2015;9;"SPRU";NA
2;2015;9;"SUSP";NA
2;2016;1;"BEMA";78,1693223142513
2;2016;1;"CETE";NA
2;2016;1;"CHFU";354,289436619243
2;2016;1;"CHMI";NA
2;2016;1;"HOMA";15,4263037904356
2;2016;1;"LEMA";132,415528228826
2;2016;1;"LYTR";NA
2;2016;1;"MEEL";NA
2;2016;1;"MESU";147,945539724423
2;2016;1;"PAIN";33,327385178642
2;2016;1;"PLCO";38,9244612976861
2;2016;1;"POMA";NA
2;2016;1;"POMO";NA
2;2016;1;"PUPA";NA
2;2016;1;"SASO";49,8257766318595
2;2016;1;"SCLA";33,9799375907627
2;2016;1;"SOAS";NA
2;2016;1;"SPRU";NA
2;2016;1;"SUSP";NA
2;2016;2;"BEMA";78,1693223142513
2;2016;2;"CETE";NA
2;2016;2;"CHFU";354,289436619243
2;2016;2;"CHMI";NA
2;2016;2;"HOMA";15,4263037904356
2;2016;2;"LEMA";132,415528228826
2;2016;2;"LYTR";NA
2;2016;2;"MEEL";NA
2;2016;2;"MESU";147,945539724423
2;2016;2;"PAIN";33,327385178642
2;2016;2;"PLCO";38,9244612976861
2;2016;2;"POMA";NA
2;2016;2;"POMO";NA
2;2016;2;"PUPA";NA
2;2016;2;"SASO";49,8257766318595
2;2016;2;"SCLA";33,9799375907627
2;2016;2;"SOAS";NA
2;2016;2;"SPRU";NA
2;2016;2;"SUSP";NA
2;2016;3;"BEMA";78,1693223142513
2;2016;3;"CETE";NA
2;2016;3;"CHFU";354,289436619243
2;2016;3;"CHMI";473,371313247458
2;2016;3;"HOMA";15,4263037904356
2;2016;3;"LEMA";132,415528228826
2;2016;3;"LYTR";NA
2;2016;3;"MEEL";NA
2;2016;3;"MESU";147,945539724423
2;2016;3;"PAIN";33,327385178642
2;2016;3;"PLCO";38,9244612976861
2;2016;3;"POMA";NA
2;2016;3;"POMO";NA
2;2016;3;"PUPA";NA
2;2016;3;"SASO";NA
2;2016;3;"SCLA";33,9799375907627
2;2016;3;"SOAS";NA
2;2016;3;"SPRU";NA
2;2016;3;"SUSP";NA
2;2016;4;"BEMA";78,1693223142513
2;2016;4;"CETE";NA
2;2016;4;"CHFU";NA
2;2016;4;"CHMI";NA
2;2016;4;"HOMA";15,4263037904356
2;2016;4;"LEMA";132,415528228826
2;2016;4;"LYTR";NA
2;2016;4;"MEEL";15,179396255635
2;2016;4;"MESU";147,945539724423
2;2016;4;"PAIN";33,327385178642
2;2016;4;"PLCO";38,9244612976861
2;2016;4;"POMA";NA
2;2016;4;"POMO";NA
2;2016;4;"PUPA";NA
2;2016;4;"SASO";49,8257766318595
2;2016;4;"SCLA";33,9799375907627
2;2016;4;"SOAS";NA
2;2016;4;"SPRU";NA
2;2016;4;"SUSP";NA
2;2016;5;"BEMA";78,1693223142513
2;2016;5;"CETE";1689,64626442821
2;2016;5;"CHFU";354,289436619243
2;2016;5;"CHMI";NA
2;2016;5;"HOMA";15,4263037904356
2;2016;5;"LEMA";132,415528228826
2;2016;5;"LYTR";NA
2;2016;5;"MEEL";15,179396255635
2;2016;5;"MESU";147,945539724423
2;2016;5;"PAIN";NA
2;2016;5;"PLCO";38,9244612976861
2;2016;5;"POMA";NA
2;2016;5;"POMO";NA
2;2016;5;"PUPA";NA
2;2016;5;"SASO";NA
2;2016;5;"SCLA";33,9799375907627
2;2016;5;"SOAS";NA
2;2016;5;"SPRU";NA
2;2016;5;"SUSP";NA
2;2016;6;"BEMA";78,1693223142513
2;2016;6;"CETE";NA
2;2016;6;"CHFU";NA
2;2016;6;"CHMI";NA
2;2016;6;"HOMA";15,4263037904356
2;2016;6;"LEMA";132,415528228826
2;2016;6;"LYTR";NA
2;2016;6;"MEEL";15,179396255635
2;2016;6;"MESU";147,945539724423
2;2016;6;"PAIN";33,327385178642
2;2016;6;"PLCO";38,9244612976861
2;2016;6;"POMA";NA
2;2016;6;"POMO";NA
2;2016;6;"PUPA";NA
2;2016;6;"SASO";49,8257766318595
2;2016;6;"SCLA";33,9799375907627
2;2016;6;"SOAS";220,299694421651
2;2016;6;"SPRU";1041,27107847643
2;2016;6;"SUSP";NA
2;2016;7;"BEMA";78,1693223142513
2;2016;7;"CETE";NA
2;2016;7;"CHFU";354,289436619243
2;2016;7;"CHMI";NA
2;2016;7;"HOMA";15,4263037904356
2;2016;7;"LEMA";132,415528228826
2;2016;7;"LYTR";NA
2;2016;7;"MEEL";NA
2;2016;7;"MESU";147,945539724423
2;2016;7;"PAIN";33,327385178642
2;2016;7;"PLCO";NA
2;2016;7;"POMA";92,1758292332169
2;2016;7;"POMO";NA
2;2016;7;"PUPA";1820,54216133806
2;2016;7;"SASO";49,8257766318595
2;2016;7;"SCLA";33,9799375907627
2;2016;7;"SOAS";220,299694421651
2;2016;7;"SPRU";1041,27107847643
2;2016;7;"SUSP";NA
2;2016;8;"BEMA";78,1693223142513
2;2016;8;"CETE";NA
2;2016;8;"CHFU";354,289436619243
2;2016;8;"CHMI";NA
2;2016;8;"HOMA";15,4263037904356
2;2016;8;"LEMA";132,415528228826
2;2016;8;"LYTR";NA
2;2016;8;"MEEL";NA
2;2016;8;"MESU";147,945539724423
2;2016;8;"PAIN";33,327385178642
2;2016;8;"PLCO";38,9244612976861
2;2016;8;"POMA";92,1758292332169
2;2016;8;"POMO";61,1956305350525
2;2016;8;"PUPA";1820,54216133806
2;2016;8;"SASO";49,8257766318595
2;2016;8;"SCLA";33,9799375907627
2;2016;8;"SOAS";220,299694421651
2;2016;8;"SPRU";1041,27107847643
2;2016;8;"SUSP";NA
2;2016;9;"BEMA";78,1693223142513
2;2016;9;"CETE";1689,64626442821
2;2016;9;"CHFU";NA
2;2016;9;"CHMI";NA
2;2016;9;"HOMA";15,4263037904356
2;2016;9;"LEMA";132,415528228826
2;2016;9;"LYTR";NA
2;2016;9;"MEEL";NA
2;2016;9;"MESU";147,945539724423
2;2016;9;"PAIN";33,327385178642
2;2016;9;"PLCO";38,9244612976861
2;2016;9;"POMA";92,1758292332169
2;2016;9;"POMO";61,1956305350525
2;2016;9;"PUPA";NA
2;2016;9;"SASO";49,8257766318595
2;2016;9;"SCLA";33,9799375907627
2;2016;9;"SOAS";220,299694421651
2;2016;9;"SPRU";1041,27107847643
2;2016;9;"SUSP";NA
2;2017;1;"BEMA";174,458835163676
2;2017;1;"CETE";6292,44367598931
2;2017;1;"CHFU";290,203884338471
2;2017;1;"CHMI";403,105336324246
2;2017;1;"HOMA";23,7593650225238
2;2017;1;"LEMA";111,273968504984
2;2017;1;"LYTR";NA
2;2017;1;"MEEL";NA
2;2017;1;"MESU";468,292377283798
2;2017;1;"PAIN";27,3678931059101
2;2017;1;"PLCO";34,9988790098129
2;2017;1;"POMA";142,49592314346
2;2017;1;"POMO";NA
2;2017;1;"PUPA";2184,38021963073
2;2017;1;"SASO";61,2221632350207
2;2017;1;"SCLA";36,8396152683298
2;2017;1;"SOAS";NA
2;2017;1;"SPRU";NA
2;2017;1;"SUSP";NA
2;2017;2;"BEMA";174,458835163676
2;2017;2;"CETE";6292,44367598931
2;2017;2;"CHFU";290,203884338471
2;2017;2;"CHMI";403,105336324246
2;2017;2;"HOMA";23,7593650225238
2;2017;2;"LEMA";111,273968504984
2;2017;2;"LYTR";NA
2;2017;2;"MEEL";38,0323658591478
2;2017;2;"MESU";468,292377283798
2;2017;2;"PAIN";27,3678931059101
2;2017;2;"PLCO";NA
2;2017;2;"POMA";142,49592314346
2;2017;2;"POMO";314,074643909074
2;2017;2;"PUPA";2184,38021963073
2;2017;2;"SASO";61,2221632350207
2;2017;2;"SCLA";36,8396152683298
2;2017;2;"SOAS";NA
2;2017;2;"SPRU";NA
2;2017;2;"SUSP";NA
2;2017;3;"BEMA";174,458835163676
2;2017;3;"CETE";6292,44367598931
2;2017;3;"CHFU";290,203884338471
2;2017;3;"CHMI";403,105336324246
2;2017;3;"HOMA";23,7593650225238
2;2017;3;"LEMA";111,273968504984
2;2017;3;"LYTR";NA
2;2017;3;"MEEL";NA
2;2017;3;"MESU";468,292377283798
2;2017;3;"PAIN";27,3678931059101
2;2017;3;"PLCO";34,9988790098129
2;2017;3;"POMA";142,49592314346
2;2017;3;"POMO";314,074643909074
2;2017;3;"PUPA";2184,38021963073
2;2017;3;"SASO";61,2221632350207
2;2017;3;"SCLA";36,8396152683298
2;2017;3;"SOAS";NA
2;2017;3;"SPRU";NA
2;2017;3;"SUSP";NA
2;2017;4;"BEMA";NA
2;2017;4;"CETE";NA
2;2017;4;"CHFU";290,203884338471
2;2017;4;"CHMI";NA
2;2017;4;"HOMA";23,7593650225238
2;2017;4;"LEMA";111,273968504984
2;2017;4;"LYTR";1082,25470253879
2;2017;4;"MEEL";NA
2;2017;4;"MESU";NA
2;2017;4;"PAIN";27,3678931059101
2;2017;4;"PLCO";34,9988790098129
2;2017;4;"POMA";142,49592314346
2;2017;4;"POMO";314,074643909074
2;2017;4;"PUPA";2184,38021963073
2;2017;4;"SASO";61,2221632350207
2;2017;4;"SCLA";NA
2;2017;4;"SOAS";NA
2;2017;4;"SPRU";4272,30163253052
2;2017;4;"SUSP";NA
2;2017;5;"BEMA";174,458835163676
2;2017;5;"CETE";6292,44367598931
2;2017;5;"CHFU";290,203884338471
2;2017;5;"CHMI";NA
2;2017;5;"HOMA";23,7593650225238
2;2017;5;"LEMA";111,273968504984
2;2017;5;"LYTR";1082,25470253879
2;2017;5;"MEEL";NA
2;2017;5;"MESU";NA
2;2017;5;"PAIN";27,3678931059101
2;2017;5;"PLCO";34,9988790098129
2;2017;5;"POMA";142,49592314346
2;2017;5;"POMO";NA
2;2017;5;"PUPA";2184,38021963073
2;2017;5;"SASO";61,2221632350207
2;2017;5;"SCLA";NA
2;2017;5;"SOAS";NA
2;2017;5;"SPRU";4272,30163253052
2;2017;5;"SUSP";NA
2;2017;6;"BEMA";NA
2;2017;6;"CETE";NA
2;2017;6;"CHFU";290,203884338471
2;2017;6;"CHMI";NA
2;2017;6;"HOMA";23,7593650225238
2;2017;6;"LEMA";111,273968504984
2;2017;6;"LYTR";1082,25470253879
2;2017;6;"MEEL";NA
2;2017;6;"MESU";NA
2;2017;6;"PAIN";27,3678931059101
2;2017;6;"PLCO";34,9988790098129
2;2017;6;"POMA";142,49592314346
2;2017;6;"POMO";NA
2;2017;6;"PUPA";2184,38021963073
2;2017;6;"SASO";61,2221632350207
2;2017;6;"SCLA";NA
2;2017;6;"SOAS";NA
2;2017;6;"SPRU";NA
2;2017;6;"SUSP";NA
2;2017;7;"BEMA";NA
2;2017;7;"CETE";NA
2;2017;7;"CHFU";NA
2;2017;7;"CHMI";NA
2;2017;7;"HOMA";NA
2;2017;7;"LEMA";NA
2;2017;7;"LYTR";1082,25470253879
2;2017;7;"MEEL";NA
2;2017;7;"MESU";NA
2;2017;7;"PAIN";NA
2;2017;7;"PLCO";NA
2;2017;7;"POMA";NA
2;2017;7;"POMO";NA
2;2017;7;"PUPA";NA
2;2017;7;"SASO";NA
2;2017;7;"SCLA";NA
2;2017;7;"SOAS";NA
2;2017;7;"SPRU";NA
2;2017;7;"SUSP";NA
2;2017;8;"BEMA";NA
2;2017;8;"CETE";NA
2;2017;8;"CHFU";NA
2;2017;8;"CHMI";NA
2;2017;8;"HOMA";NA
2;2017;8;"LEMA";NA
2;2017;8;"LYTR";1082,25470253879
2;2017;8;"MEEL";NA
2;2017;8;"MESU";NA
2;2017;8;"PAIN";NA
2;2017;8;"PLCO";NA
2;2017;8;"POMA";142,49592314346
2;2017;8;"POMO";NA
2;2017;8;"PUPA";2184,38021963073
2;2017;8;"SASO";NA
2;2017;8;"SCLA";NA
2;2017;8;"SOAS";NA
2;2017;8;"SPRU";NA
2;2017;8;"SUSP";NA
2;2017;9;"BEMA";NA
2;2017;9;"CETE";NA
2;2017;9;"CHFU";NA
2;2017;9;"CHMI";NA
2;2017;9;"HOMA";NA
2;2017;9;"LEMA";NA
2;2017;9;"LYTR";NA
2;2017;9;"MEEL";NA
2;2017;9;"MESU";NA
2;2017;9;"PAIN";NA
2;2017;9;"PLCO";NA
2;2017;9;"POMA";NA
2;2017;9;"POMO";NA
2;2017;9;"PUPA";NA
2;2017;9;"SASO";NA
2;2017;9;"SCLA";NA
2;2017;9;"SOAS";NA
2;2017;9;"SPRU";NA
2;2017;9;"SUSP";NA
2;2018;1;"BEMA";126,637727676591
2;2018;1;"CETE";2170,55694126425
2;2018;1;"CHFU";NA
2;2018;1;"CHMI";NA
2;2018;1;"HOMA";19,8681187584611
2;2018;1;"LEMA";92,0531578663085
2;2018;1;"LYTR";NA
2;2018;1;"MEEL";NA
2;2018;1;"MESU";NA
2;2018;1;"PAIN";NA
2;2018;1;"PLCO";NA
2;2018;1;"POMA";242,207031943703
2;2018;1;"POMO";NA
2;2018;1;"PUPA";1361,75009578035
2;2018;1;"SASO";82,2353924860788
2;2018;1;"SCLA";NA
2;2018;1;"SOAS";NA
2;2018;1;"SPRU";NA
2;2018;1;"SUSP";NA
2;2018;2;"BEMA";126,637727676591
2;2018;2;"CETE";2170,55694126425
2;2018;2;"CHFU";NA
2;2018;2;"CHMI";NA
2;2018;2;"HOMA";19,8681187584611
2;2018;2;"LEMA";92,0531578663085
2;2018;2;"LYTR";NA
2;2018;2;"MEEL";NA
2;2018;2;"MESU";NA
2;2018;2;"PAIN";27,7880455657909
2;2018;2;"PLCO";NA
2;2018;2;"POMA";242,207031943703
2;2018;2;"POMO";NA
2;2018;2;"PUPA";1361,75009578035
2;2018;2;"SASO";82,2353924860788
2;2018;2;"SCLA";NA
2;2018;2;"SOAS";NA
2;2018;2;"SPRU";NA
2;2018;2;"SUSP";NA
2;2018;3;"BEMA";126,637727676591
2;2018;3;"CETE";2170,55694126425
2;2018;3;"CHFU";NA
2;2018;3;"CHMI";167,357133870451
2;2018;3;"HOMA";19,8681187584611
2;2018;3;"LEMA";92,0531578663085
2;2018;3;"LYTR";NA
2;2018;3;"MEEL";NA
2;2018;3;"MESU";NA
2;2018;3;"PAIN";27,7880455657909
2;2018;3;"PLCO";NA
2;2018;3;"POMA";242,207031943703
2;2018;3;"POMO";NA
2;2018;3;"PUPA";1361,75009578035
2;2018;3;"SASO";82,2353924860788
2;2018;3;"SCLA";NA
2;2018;3;"SOAS";NA
2;2018;3;"SPRU";NA
2;2018;3;"SUSP";NA
2;2018;4;"BEMA";126,637727676591
2;2018;4;"CETE";NA
2;2018;4;"CHFU";NA
2;2018;4;"CHMI";NA
2;2018;4;"HOMA";19,8681187584611
2;2018;4;"LEMA";NA
2;2018;4;"LYTR";547,627007106287
2;2018;4;"MEEL";NA
2;2018;4;"MESU";NA
2;2018;4;"PAIN";27,7880455657909
2;2018;4;"PLCO";NA
2;2018;4;"POMA";242,207031943703
2;2018;4;"POMO";NA
2;2018;4;"PUPA";1361,75009578035
2;2018;4;"SASO";82,2353924860788
2;2018;4;"SCLA";NA
2;2018;4;"SOAS";NA
2;2018;4;"SPRU";NA
2;2018;4;"SUSP";NA
2;2018;5;"BEMA";126,637727676591
2;2018;5;"CETE";NA
2;2018;5;"CHFU";NA
2;2018;5;"CHMI";NA
2;2018;5;"HOMA";19,8681187584611
2;2018;5;"LEMA";NA
2;2018;5;"LYTR";NA
2;2018;5;"MEEL";NA
2;2018;5;"MESU";NA
2;2018;5;"PAIN";NA
2;2018;5;"PLCO";NA
2;2018;5;"POMA";242,207031943703
2;2018;5;"POMO";NA
2;2018;5;"PUPA";1361,75009578035
2;2018;5;"SASO";82,2353924860788
2;2018;5;"SCLA";NA
2;2018;5;"SOAS";NA
2;2018;5;"SPRU";NA
2;2018;5;"SUSP";NA
2;2018;6;"BEMA";NA
2;2018;6;"CETE";NA
2;2018;6;"CHFU";NA
2;2018;6;"CHMI";NA
2;2018;6;"HOMA";19,8681187584611
2;2018;6;"LEMA";NA
2;2018;6;"LYTR";NA
2;2018;6;"MEEL";NA
2;2018;6;"MESU";NA
2;2018;6;"PAIN";27,7880455657909
2;2018;6;"PLCO";NA
2;2018;6;"POMA";242,207031943703
2;2018;6;"POMO";NA
2;2018;6;"PUPA";1361,75009578035
2;2018;6;"SASO";82,2353924860788
2;2018;6;"SCLA";NA
2;2018;6;"SOAS";NA
2;2018;6;"SPRU";NA
2;2018;6;"SUSP";NA
2;2018;7;"BEMA";NA
2;2018;7;"CETE";NA
2;2018;7;"CHFU";NA
2;2018;7;"CHMI";NA
2;2018;7;"HOMA";NA
2;2018;7;"LEMA";NA
2;2018;7;"LYTR";NA
2;2018;7;"MEEL";NA
2;2018;7;"MESU";NA
2;2018;7;"PAIN";NA
2;2018;7;"PLCO";NA
2;2018;7;"POMA";NA
2;2018;7;"POMO";NA
2;2018;7;"PUPA";NA
2;2018;7;"SASO";82,2353924860788
2;2018;7;"SCLA";NA
2;2018;7;"SOAS";NA
2;2018;7;"SPRU";NA
2;2018;7;"SUSP";NA
2;2018;8;"BEMA";NA
2;2018;8;"CETE";NA
2;2018;8;"CHFU";NA
2;2018;8;"CHMI";NA
2;2018;8;"HOMA";NA
2;2018;8;"LEMA";NA
2;2018;8;"LYTR";NA
2;2018;8;"MEEL";NA
2;2018;8;"MESU";NA
2;2018;8;"PAIN";NA
2;2018;8;"PLCO";NA
2;2018;8;"POMA";NA
2;2018;8;"POMO";NA
2;2018;8;"PUPA";NA
2;2018;8;"SASO";NA
2;2018;8;"SCLA";NA
2;2018;8;"SOAS";NA
2;2018;8;"SPRU";NA
2;2018;8;"SUSP";NA
2;2018;9;"BEMA";NA
2;2018;9;"CETE";NA
2;2018;9;"CHFU";NA
2;2018;9;"CHMI";NA
2;2018;9;"HOMA";NA
2;2018;9;"LEMA";NA
2;2018;9;"LYTR";NA
2;2018;9;"MEEL";NA
2;2018;9;"MESU";NA
2;2018;9;"PAIN";NA
2;2018;9;"PLCO";NA
2;2018;9;"POMA";NA
2;2018;9;"POMO";NA
2;2018;9;"PUPA";NA
2;2018;9;"SASO";NA
2;2018;9;"SCLA";NA
2;2018;9;"SOAS";NA
2;2018;9;"SPRU";NA
2;2018;9;"SUSP";NA
2;2019;1;"BEMA";NA
2;2019;1;"CETE";NA
2;2019;1;"CHFU";599,031956376401
2;2019;1;"CHMI";NA
2;2019;1;"HOMA";11,9722846379739
2;2019;1;"LEMA";281,133939693353
2;2019;1;"LYTR";NA
2;2019;1;"MEEL";24,2517548385821
2;2019;1;"MESU";645,869316148478
2;2019;1;"PAIN";1,17111520413094
2;2019;1;"PLCO";NA
2;2019;1;"POMA";87,8819957489373
2;2019;1;"POMO";NA
2;2019;1;"PUPA";NA
2;2019;1;"SASO";21,1745003500878
2;2019;1;"SCLA";NA
2;2019;1;"SOAS";NA
2;2019;1;"SPRU";NA
2;2019;1;"SUSP";NA
2;2019;2;"BEMA";150,5587847139
2;2019;2;"CETE";2910,50077321011
2;2019;2;"CHFU";599,031956376401
2;2019;2;"CHMI";232,105473805232
2;2019;2;"HOMA";11,9722846379739
2;2019;2;"LEMA";281,133939693353
2;2019;2;"LYTR";NA
2;2019;2;"MEEL";24,2517548385821
2;2019;2;"MESU";645,869316148478
2;2019;2;"PAIN";1,17111520413094
