"sample";"year";"plot";"sp";"lambda"
68;"2019";"5";"SCLA";NA
68;"2019";"5";"SOAS";155,62185722003
68;"2019";"5";"SPRU";NA
68;"2019";"5";"SUSP";NA
68;"2019";"6";"BEMA";NA
68;"2019";"6";"CETE";1185,02236734753
68;"2019";"6";"CHFU";603,529606139244
68;"2019";"6";"CHMI";NA
68;"2019";"6";"HOMA";21,7600908416746
68;"2019";"6";"LEMA";199,723140194591
68;"2019";"6";"LYTR";NA
68;"2019";"6";"MEEL";NA
68;"2019";"6";"MESU";NA
68;"2019";"6";"PAIN";1,0946596992355
68;"2019";"6";"PLCO";51,8998689214618
68;"2019";"6";"POMA";58,9862742188489
68;"2019";"6";"POMO";NA
68;"2019";"6";"PUPA";NA
68;"2019";"6";"SASO";NA
68;"2019";"6";"SCLA";NA
68;"2019";"6";"SOAS";NA
68;"2019";"6";"SPRU";1149,42653851962
68;"2019";"6";"SUSP";NA
68;"2019";"7";"BEMA";133,987008388061
68;"2019";"7";"CETE";3007,38601465081
68;"2019";"7";"CHFU";627,082096318638
68;"2019";"7";"CHMI";190,590820829499
68;"2019";"7";"HOMA";16,2187348631169
68;"2019";"7";"LEMA";309,448130507008
68;"2019";"7";"LYTR";NA
68;"2019";"7";"MEEL";NA
68;"2019";"7";"MESU";821,308468636643
68;"2019";"7";"PAIN";0,848585333151802
68;"2019";"7";"PLCO";21,8246118211799
68;"2019";"7";"POMA";79,1468024339381
68;"2019";"7";"POMO";138,081154522421
68;"2019";"7";"PUPA";1377,29516646535
68;"2019";"7";"SASO";17,4495742527424
68;"2019";"7";"SCLA";46,9695988474444
68;"2019";"7";"SOAS";485,434043284812
68;"2019";"7";"SPRU";4804,85631171945
68;"2019";"7";"SUSP";NA
68;"2019";"8";"BEMA";283,368577332067
68;"2019";"8";"CETE";4325,93912972275
68;"2019";"8";"CHFU";705,171354923786
68;"2019";"8";"CHMI";NA
68;"2019";"8";"HOMA";11,5566993612417
68;"2019";"8";"LEMA";234,533470948658
68;"2019";"8";"LYTR";NA
68;"2019";"8";"MEEL";NA
68;"2019";"8";"MESU";604,430186842869
68;"2019";"8";"PAIN";1,82698813256022
68;"2019";"8";"PLCO";36,6341993568681
68;"2019";"8";"POMA";95,270769696295
68;"2019";"8";"POMO";158,814655390769
68;"2019";"8";"PUPA";1508,29962983805
68;"2019";"8";"SASO";26,901218619544
68;"2019";"8";"SCLA";62,4223162678328
68;"2019";"8";"SOAS";317,978973013754
68;"2019";"8";"SPRU";5938,74795461411
68;"2019";"8";"SUSP";NA
68;"2019";"9";"BEMA";15,5175433669778
68;"2019";"9";"CETE";NA
68;"2019";"9";"CHFU";339,290041473339
68;"2019";"9";"CHMI";NA
68;"2019";"9";"HOMA";13,2004134871744
68;"2019";"9";"LEMA";100,815352461727
68;"2019";"9";"LYTR";NA
68;"2019";"9";"MEEL";NA
68;"2019";"9";"MESU";399,666254428144
68;"2019";"9";"PAIN";0,932222184016395
68;"2019";"9";"PLCO";32,4815891161836
68;"2019";"9";"POMA";80,4025354802127
68;"2019";"9";"POMO";84,081244936409
68;"2019";"9";"PUPA";NA
68;"2019";"9";"SASO";10,5460731588174
68;"2019";"9";"SCLA";NA
68;"2019";"9";"SOAS";307,643403569496
68;"2019";"9";"SPRU";NA
68;"2019";"9";"SUSP";NA
69;"2015";"1";"BEMA";78,9768366294028
69;"2015";"1";"CETE";394,993403282609
69;"2015";"1";"CHFU";685,052518250451
69;"2015";"1";"CHMI";NA
69;"2015";"1";"HOMA";213,875803125005
69;"2015";"1";"LEMA";609,180867706835
69;"2015";"1";"LYTR";NA
69;"2015";"1";"MEEL";11,7425835754836
69;"2015";"1";"MESU";67,563704158311
69;"2015";"1";"PAIN";175,837963491533
69;"2015";"1";"PLCO";270,676873893382
69;"2015";"1";"POMA";327,045494312994
69;"2015";"1";"POMO";129,666435181433
69;"2015";"1";"PUPA";1174,89066572471
69;"2015";"1";"SASO";570,613748219051
69;"2015";"1";"SCLA";118,502921543674
69;"2015";"1";"SOAS";109,046443944084
69;"2015";"1";"SPRU";700,474902371063
69;"2015";"1";"SUSP";NA
69;"2015";"2";"BEMA";193,07274809799
69;"2015";"2";"CETE";1004,9399632116
69;"2015";"2";"CHFU";669,683512615428
69;"2015";"2";"CHMI";NA
69;"2015";"2";"HOMA";213,821981253673
69;"2015";"2";"LEMA";624,579233013948
69;"2015";"2";"LYTR";NA
69;"2015";"2";"MEEL";26,6398581000523
69;"2015";"2";"MESU";88,2432097043459
69;"2015";"2";"PAIN";156,282914924848
69;"2015";"2";"PLCO";125,815498171383
69;"2015";"2";"POMA";307,529432139789
69;"2015";"2";"POMO";336,224840508124
69;"2015";"2";"PUPA";786,602303290369
69;"2015";"2";"SASO";320,426947035854
69;"2015";"2";"SCLA";232,60740728313
69;"2015";"2";"SOAS";150,187156786875
69;"2015";"2";"SPRU";1262,25792727531
69;"2015";"2";"SUSP";NA
69;"2015";"3";"BEMA";NA
69;"2015";"3";"CETE";368,499892738446
69;"2015";"3";"CHFU";1306,87125674515
69;"2015";"3";"CHMI";NA
69;"2015";"3";"HOMA";NA
69;"2015";"3";"LEMA";665,991568040071
69;"2015";"3";"LYTR";NA
69;"2015";"3";"MEEL";18,6169144156158
69;"2015";"3";"MESU";101,940376226133
69;"2015";"3";"PAIN";196,989709774032
69;"2015";"3";"PLCO";NA
69;"2015";"3";"POMA";272,942339679697
69;"2015";"3";"POMO";248,278847492049
69;"2015";"3";"PUPA";607,966227266646
69;"2015";"3";"SASO";735,327403620089
69;"2015";"3";"SCLA";NA
69;"2015";"3";"SOAS";89,1252545118586
69;"2015";"3";"SPRU";NA
69;"2015";"3";"SUSP";NA
69;"2015";"4";"BEMA";68,7004765323399
69;"2015";"4";"CETE";NA
69;"2015";"4";"CHFU";953,539901002542
69;"2015";"4";"CHMI";NA
69;"2015";"4";"HOMA";NA
69;"2015";"4";"LEMA";577,064428378289
69;"2015";"4";"LYTR";NA
69;"2015";"4";"MEEL";NA
69;"2015";"4";"MESU";NA
69;"2015";"4";"PAIN";187,100255466869
69;"2015";"4";"PLCO";98,6360756082737
69;"2015";"4";"POMA";NA
69;"2015";"4";"POMO";NA
69;"2015";"4";"PUPA";676,412787467174
69;"2015";"4";"SASO";454,222296462043
69;"2015";"4";"SCLA";NA
69;"2015";"4";"SOAS";235,030852085526
69;"2015";"4";"SPRU";NA
69;"2015";"4";"SUSP";NA
69;"2015";"5";"BEMA";34,9244335355753
69;"2015";"5";"CETE";NA
69;"2015";"5";"CHFU";359,984648472346
69;"2015";"5";"CHMI";NA
69;"2015";"5";"HOMA";NA
69;"2015";"5";"LEMA";456,62252563445
69;"2015";"5";"LYTR";NA
69;"2015";"5";"MEEL";NA
69;"2015";"5";"MESU";NA
69;"2015";"5";"PAIN";135,638183521275
69;"2015";"5";"PLCO";81,2910171420451
69;"2015";"5";"POMA";NA
69;"2015";"5";"POMO";NA
69;"2015";"5";"PUPA";316,731078556249
69;"2015";"5";"SASO";1198,84425464166
69;"2015";"5";"SCLA";NA
69;"2015";"5";"SOAS";225,911529550926
69;"2015";"5";"SPRU";NA
69;"2015";"5";"SUSP";NA
69;"2015";"6";"BEMA";78,7159325597657
69;"2015";"6";"CETE";NA
69;"2015";"6";"CHFU";742,958203404293
69;"2015";"6";"CHMI";NA
69;"2015";"6";"HOMA";NA
69;"2015";"6";"LEMA";456,295751597284
69;"2015";"6";"LYTR";NA
69;"2015";"6";"MEEL";26,4304287134773
69;"2015";"6";"MESU";632,349053345817
69;"2015";"6";"PAIN";252,399254534819
69;"2015";"6";"PLCO";79,6058325103596
69;"2015";"6";"POMA";1005,40374819612
69;"2015";"6";"POMO";NA
69;"2015";"6";"PUPA";NA
69;"2015";"6";"SASO";382,363282757735
69;"2015";"6";"SCLA";75,6244374864288
69;"2015";"6";"SOAS";NA
69;"2015";"6";"SPRU";2656,34988749396
69;"2015";"6";"SUSP";NA
69;"2015";"7";"BEMA";NA
69;"2015";"7";"CETE";NA
69;"2015";"7";"CHFU";NA
69;"2015";"7";"CHMI";NA
69;"2015";"7";"HOMA";188,187314571117
69;"2015";"7";"LEMA";NA
69;"2015";"7";"LYTR";NA
69;"2015";"7";"MEEL";NA
69;"2015";"7";"MESU";NA
69;"2015";"7";"PAIN";NA
69;"2015";"7";"PLCO";NA
69;"2015";"7";"POMA";1777,01608652606
69;"2015";"7";"POMO";336,355921026558
69;"2015";"7";"PUPA";NA
69;"2015";"7";"SASO";88,7891384228962
69;"2015";"7";"SCLA";NA
69;"2015";"7";"SOAS";NA
69;"2015";"7";"SPRU";NA
69;"2015";"7";"SUSP";NA
69;"2015";"8";"BEMA";NA
69;"2015";"8";"CETE";NA
69;"2015";"8";"CHFU";NA
69;"2015";"8";"CHMI";NA
69;"2015";"8";"HOMA";325,521930669684
69;"2015";"8";"LEMA";NA
69;"2015";"8";"LYTR";NA
69;"2015";"8";"MEEL";NA
69;"2015";"8";"MESU";NA
69;"2015";"8";"PAIN";NA
69;"2015";"8";"PLCO";NA
69;"2015";"8";"POMA";1743,29856748293
69;"2015";"8";"POMO";NA
69;"2015";"8";"PUPA";NA
69;"2015";"8";"SASO";190,647271367922
69;"2015";"8";"SCLA";NA
69;"2015";"8";"SOAS";NA
69;"2015";"8";"SPRU";456,685916229108
69;"2015";"8";"SUSP";NA
69;"2015";"9";"BEMA";NA
69;"2015";"9";"CETE";NA
69;"2015";"9";"CHFU";NA
69;"2015";"9";"CHMI";NA
69;"2015";"9";"HOMA";NA
69;"2015";"9";"LEMA";NA
69;"2015";"9";"LYTR";NA
69;"2015";"9";"MEEL";NA
69;"2015";"9";"MESU";NA
69;"2015";"9";"PAIN";NA
69;"2015";"9";"PLCO";NA
69;"2015";"9";"POMA";NA
69;"2015";"9";"POMO";NA
69;"2015";"9";"PUPA";NA
69;"2015";"9";"SASO";NA
69;"2015";"9";"SCLA";NA
69;"2015";"9";"SOAS";NA
69;"2015";"9";"SPRU";NA
69;"2015";"9";"SUSP";NA
69;"2016";"1";"BEMA";62,6355900362577
69;"2016";"1";"CETE";NA
69;"2016";"1";"CHFU";114,152951155547
69;"2016";"1";"CHMI";NA
69;"2016";"1";"HOMA";15,5432083190278
69;"2016";"1";"LEMA";89,8608398786227
69;"2016";"1";"LYTR";NA
69;"2016";"1";"MEEL";NA
69;"2016";"1";"MESU";226,272866340573
69;"2016";"1";"PAIN";10,8091725933921
69;"2016";"1";"PLCO";31,7731788586809
69;"2016";"1";"POMA";NA
69;"2016";"1";"POMO";NA
69;"2016";"1";"PUPA";NA
69;"2016";"1";"SASO";86,2623976009147
69;"2016";"1";"SCLA";35,5519126277103
69;"2016";"1";"SOAS";NA
69;"2016";"1";"SPRU";NA
69;"2016";"1";"SUSP";NA
69;"2016";"2";"BEMA";99,8846841877809
69;"2016";"2";"CETE";NA
69;"2016";"2";"CHFU";149,916199290168
69;"2016";"2";"CHMI";NA
69;"2016";"2";"HOMA";4,05313643080161
69;"2016";"2";"LEMA";106,29388748274
69;"2016";"2";"LYTR";NA
69;"2016";"2";"MEEL";NA
69;"2016";"2";"MESU";86,700397063915
69;"2016";"2";"PAIN";38,5713613602235
69;"2016";"2";"PLCO";34,9296313510169
69;"2016";"2";"POMA";NA
69;"2016";"2";"POMO";NA
69;"2016";"2";"PUPA";NA
69;"2016";"2";"SASO";74,3505156503295
69;"2016";"2";"SCLA";19,4973343470585
69;"2016";"2";"SOAS";NA
69;"2016";"2";"SPRU";NA
69;"2016";"2";"SUSP";NA
69;"2016";"3";"BEMA";85,8711827927791
69;"2016";"3";"CETE";NA
69;"2016";"3";"CHFU";382,506564005907
69;"2016";"3";"CHMI";794,705783394333
69;"2016";"3";"HOMA";10,2490993080881
69;"2016";"3";"LEMA";89,0203118147257
69;"2016";"3";"LYTR";NA
69;"2016";"3";"MEEL";NA
69;"2016";"3";"MESU";152,549963409342
69;"2016";"3";"PAIN";23,2848950412734
69;"2016";"3";"PLCO";36,9586091855247
69;"2016";"3";"POMA";NA
69;"2016";"3";"POMO";NA
69;"2016";"3";"PUPA";NA
69;"2016";"3";"SASO";NA
69;"2016";"3";"SCLA";36,3713590121612
69;"2016";"3";"SOAS";NA
69;"2016";"3";"SPRU";NA
69;"2016";"3";"SUSP";NA
69;"2016";"4";"BEMA";56,2203054678101
69;"2016";"4";"CETE";NA
69;"2016";"4";"CHFU";NA
69;"2016";"4";"CHMI";NA
69;"2016";"4";"HOMA";15,067124090819
69;"2016";"4";"LEMA";113,954423582281
69;"2016";"4";"LYTR";NA
69;"2016";"4";"MEEL";15,6441064362982
69;"2016";"4";"MESU";114,0058327844
69;"2016";"4";"PAIN";26,1497362151089
69;"2016";"4";"PLCO";39,0221167301121
69;"2016";"4";"POMA";NA
69;"2016";"4";"POMO";NA
69;"2016";"4";"PUPA";NA
69;"2016";"4";"SASO";62,8868251820437
69;"2016";"4";"SCLA";25,9211115195884
69;"2016";"4";"SOAS";NA
69;"2016";"4";"SPRU";NA
69;"2016";"4";"SUSP";NA
69;"2016";"5";"BEMA";44,7713799700486
69;"2016";"5";"CETE";1683,18449232032
69;"2016";"5";"CHFU";409,127744350208
69;"2016";"5";"CHMI";NA
69;"2016";"5";"HOMA";11,8564254777136
69;"2016";"5";"LEMA";73,9196037266228
69;"2016";"5";"LYTR";NA
69;"2016";"5";"MEEL";13,3141805804269
69;"2016";"5";"MESU";116,898286379682
69;"2016";"5";"PAIN";NA
69;"2016";"5";"PLCO";29,838960011325
69;"2016";"5";"POMA";NA
69;"2016";"5";"POMO";NA
69;"2016";"5";"PUPA";NA
69;"2016";"5";"SASO";NA
69;"2016";"5";"SCLA";67,2506901065338
69;"2016";"5";"SOAS";NA
69;"2016";"5";"SPRU";NA
69;"2016";"5";"SUSP";NA
69;"2016";"6";"BEMA";76,1012440003423
69;"2016";"6";"CETE";NA
69;"2016";"6";"CHFU";NA
69;"2016";"6";"CHMI";NA
69;"2016";"6";"HOMA";16,7983883218979
69;"2016";"6";"LEMA";174,922035001065
69;"2016";"6";"LYTR";NA
69;"2016";"6";"MEEL";11,3087106185545
69;"2016";"6";"MESU";129,650434814862
69;"2016";"6";"PAIN";25,6989759881146
69;"2016";"6";"PLCO";41,6465736378097
69;"2016";"6";"POMA";NA
69;"2016";"6";"POMO";NA
69;"2016";"6";"PUPA";NA
69;"2016";"6";"SASO";111,552493446957
69;"2016";"6";"SCLA";27,8023328961555
69;"2016";"6";"SOAS";236,799575582097
69;"2016";"6";"SPRU";1827,21720284391
69;"2016";"6";"SUSP";NA
69;"2016";"7";"BEMA";81,6748650508684
69;"2016";"7";"CETE";NA
69;"2016";"7";"CHFU";524,937399105093
69;"2016";"7";"CHMI";NA
69;"2016";"7";"HOMA";32,562755450591
69;"2016";"7";"LEMA";198,272701724163
69;"2016";"7";"LYTR";NA
69;"2016";"7";"MEEL";NA
69;"2016";"7";"MESU";220,289707089578
69;"2016";"7";"PAIN";74,7355924051044
69;"2016";"7";"PLCO";NA
69;"2016";"7";"POMA";102,221958812458
69;"2016";"7";"POMO";NA
69;"2016";"7";"PUPA";1167,76076704496
69;"2016";"7";"SASO";39,2059773731236
69;"2016";"7";"SCLA";36,869832232171
69;"2016";"7";"SOAS";214,543168439011
69;"2016";"7";"SPRU";1290,9422700126
69;"2016";"7";"SUSP";NA
69;"2016";"8";"BEMA";73,9770444224978
69;"2016";"8";"CETE";NA
69;"2016";"8";"CHFU";385,58766217936
69;"2016";"8";"CHMI";NA
69;"2016";"8";"HOMA";28,1508251906472
69;"2016";"8";"LEMA";146,712958328593
69;"2016";"8";"LYTR";NA
69;"2016";"8";"MEEL";NA
69;"2016";"8";"MESU";265,280839328816
69;"2016";"8";"PAIN";40,5111469751282
69;"2016";"8";"PLCO";32,5422419816771
69;"2016";"8";"POMA";91,204255638025
69;"2016";"8";"POMO";226,41861569185
69;"2016";"8";"PUPA";1715,79489057848
69;"2016";"8";"SASO";43,25008630573
69;"2016";"8";"SCLA";39,1171124548337
69;"2016";"8";"SOAS";273,37081852272
69;"2016";"8";"SPRU";1625,73944557928
69;"2016";"8";"SUSP";NA
69;"2016";"9";"BEMA";90,5080568860214
69;"2016";"9";"CETE";2882,63864491696
69;"2016";"9";"CHFU";NA
69;"2016";"9";"CHMI";NA
69;"2016";"9";"HOMA";41,4237703106376
69;"2016";"9";"LEMA";143,147339031067
69;"2016";"9";"LYTR";NA
69;"2016";"9";"MEEL";NA
69;"2016";"9";"MESU";357,209079482942
69;"2016";"9";"PAIN";48,2511209966204
69;"2016";"9";"PLCO";36,7842350982432
69;"2016";"9";"POMA";110,754579714186
69;"2016";"9";"POMO";81,4162539415324
69;"2016";"9";"PUPA";NA
69;"2016";"9";"SASO";31,0690340023726
69;"2016";"9";"SCLA";26,4183264823822
69;"2016";"9";"SOAS";259,736657426732
69;"2016";"9";"SPRU";1336,02023643719
69;"2016";"9";"SUSP";NA
69;"2017";"1";"BEMA";63,0938080991832
69;"2017";"1";"CETE";4792,00003482412
69;"2017";"1";"CHFU";422,155443302634
69;"2017";"1";"CHMI";324,787979009203
69;"2017";"1";"HOMA";10,8733172915727
69;"2017";"1";"LEMA";164,860672826469
69;"2017";"1";"LYTR";NA
69;"2017";"1";"MEEL";NA
69;"2017";"1";"MESU";365,705609956817
69;"2017";"1";"PAIN";21,7260153833557
69;"2017";"1";"PLCO";79,0558475512217
69;"2017";"1";"POMA";88,6514022421552
69;"2017";"1";"POMO";NA
69;"2017";"1";"PUPA";581,602746384374
69;"2017";"1";"SASO";84,6670150704605
69;"2017";"1";"SCLA";38,7801864419316
69;"2017";"1";"SOAS";NA
69;"2017";"1";"SPRU";NA
69;"2017";"1";"SUSP";NA
69;"2017";"2";"BEMA";18,0464186028765
69;"2017";"2";"CETE";13882,8547425778
69;"2017";"2";"CHFU";245,234487364668
69;"2017";"2";"CHMI";318,465926419778
69;"2017";"2";"HOMA";21,9618241578036
69;"2017";"2";"LEMA";154,20400575242
69;"2017";"2";"LYTR";NA
69;"2017";"2";"MEEL";21,5436766969859
69;"2017";"2";"MESU";353,109747022526
69;"2017";"2";"PAIN";27,9618636337916
69;"2017";"2";"PLCO";NA
69;"2017";"2";"POMA";123,083631425028
69;"2017";"2";"POMO";161,877475087087
69;"2017";"2";"PUPA";643,977186055606
69;"2017";"2";"SASO";44,6982207059754
69;"2017";"2";"SCLA";30,513480700215
69;"2017";"2";"SOAS";NA
69;"2017";"2";"SPRU";NA
69;"2017";"2";"SUSP";NA
69;"2017";"3";"BEMA";59,9378016516958
69;"2017";"3";"CETE";4438,90812700398
69;"2017";"3";"CHFU";530,713021745292
69;"2017";"3";"CHMI";577,745130598389
69;"2017";"3";"HOMA";28,8433989031925
69;"2017";"3";"LEMA";206,134671349352
69;"2017";"3";"LYTR";NA
69;"2017";"3";"MEEL";NA
69;"2017";"3";"MESU";746,418999294428
69;"2017";"3";"PAIN";25,4540837114518
69;"2017";"3";"PLCO";35,2796467072907
69;"2017";"3";"POMA";143,073444992881
69;"2017";"3";"POMO";172,995977877187
69;"2017";"3";"PUPA";1371,68765237959
69;"2017";"3";"SASO";361,737735854179
69;"2017";"3";"SCLA";40,5411976252604
69;"2017";"3";"SOAS";NA
69;"2017";"3";"SPRU";NA
69;"2017";"3";"SUSP";NA
69;"2017";"4";"BEMA";NA
69;"2017";"4";"CETE";NA
69;"2017";"4";"CHFU";146,930198775209
69;"2017";"4";"CHMI";NA
69;"2017";"4";"HOMA";17,4621550480351
69;"2017";"4";"LEMA";122,165576878056
69;"2017";"4";"LYTR";373,777125757565
69;"2017";"4";"MEEL";NA
69;"2017";"4";"MESU";NA
69;"2017";"4";"PAIN";28,4454645996873
69;"2017";"4";"PLCO";32,0560661252939
69;"2017";"4";"POMA";86,8901195313559
69;"2017";"4";"POMO";64,167572817217
69;"2017";"4";"PUPA";1168,50829245611
69;"2017";"4";"SASO";229,798313029183
69;"2017";"4";"SCLA";NA
69;"2017";"4";"SOAS";NA
69;"2017";"4";"SPRU";1956,34774345635
69;"2017";"4";"SUSP";NA
69;"2017";"5";"BEMA";421,858333864429
69;"2017";"5";"CETE";1120,95584371517
69;"2017";"5";"CHFU";183,741188644966
69;"2017";"5";"CHMI";NA
69;"2017";"5";"HOMA";14,7440814804407
69;"2017";"5";"LEMA";136,634344859359
69;"2017";"5";"LYTR";161,483219177473
69;"2017";"5";"MEEL";NA
69;"2017";"5";"MESU";NA
69;"2017";"5";"PAIN";25,995474562519
69;"2017";"5";"PLCO";28,826603975161
69;"2017";"5";"POMA";115,92060083213
69;"2017";"5";"POMO";NA
69;"2017";"5";"PUPA";859,164734100366
69;"2017";"5";"SASO";35,0257546843285
69;"2017";"5";"SCLA";NA
69;"2017";"5";"SOAS";NA
69;"2017";"5";"SPRU";2884,61700720637
69;"2017";"5";"SUSP";NA
69;"2017";"6";"BEMA";NA
69;"2017";"6";"CETE";NA
69;"2017";"6";"CHFU";292,19709423717
69;"2017";"6";"CHMI";NA
69;"2017";"6";"HOMA";11,0140019432394
69;"2017";"6";"LEMA";108,827160672243
69;"2017";"6";"LYTR";253,83103137332
69;"2017";"6";"MEEL";NA
69;"2017";"6";"MESU";NA
69;"2017";"6";"PAIN";19,8813546553765
69;"2017";"6";"PLCO";30,5758436365236
69;"2017";"6";"POMA";139,041942375362
69;"2017";"6";"POMO";NA
69;"2017";"6";"PUPA";737,777809428447
69;"2017";"6";"SASO";7,10939433606874
69;"2017";"6";"SCLA";NA
69;"2017";"6";"SOAS";NA
69;"2017";"6";"SPRU";NA
69;"2017";"6";"SUSP";NA
69;"2017";"7";"BEMA";NA
69;"2017";"7";"CETE";NA
69;"2017";"7";"CHFU";NA
69;"2017";"7";"CHMI";NA
69;"2017";"7";"HOMA";NA
69;"2017";"7";"LEMA";NA
69;"2017";"7";"LYTR";1625,02071485696
69;"2017";"7";"MEEL";NA
69;"2017";"7";"MESU";NA
69;"2017";"7";"PAIN";NA
69;"2017";"7";"PLCO";NA
69;"2017";"7";"POMA";NA
69;"2017";"7";"POMO";NA
69;"2017";"7";"PUPA";NA
69;"2017";"7";"SASO";NA
69;"2017";"7";"SCLA";NA
69;"2017";"7";"SOAS";NA
69;"2017";"7";"SPRU";NA
69;"2017";"7";"SUSP";NA
69;"2017";"8";"BEMA";NA
69;"2017";"8";"CETE";NA
69;"2017";"8";"CHFU";NA
69;"2017";"8";"CHMI";NA
69;"2017";"8";"HOMA";NA
69;"2017";"8";"LEMA";NA
69;"2017";"8";"LYTR";1187,24954914135
69;"2017";"8";"MEEL";NA
69;"2017";"8";"MESU";NA
69;"2017";"8";"PAIN";NA
69;"2017";"8";"PLCO";NA
69;"2017";"8";"POMA";928,902081270772
69;"2017";"8";"POMO";NA
69;"2017";"8";"PUPA";1466,5762584398
69;"2017";"8";"SASO";NA
69;"2017";"8";"SCLA";NA
69;"2017";"8";"SOAS";NA
69;"2017";"8";"SPRU";NA
69;"2017";"8";"SUSP";NA
69;"2017";"9";"BEMA";NA
69;"2017";"9";"CETE";NA
69;"2017";"9";"CHFU";NA
69;"2017";"9";"CHMI";NA
69;"2017";"9";"HOMA";NA
69;"2017";"9";"LEMA";NA
69;"2017";"9";"LYTR";NA
69;"2017";"9";"MEEL";NA
69;"2017";"9";"MESU";NA
69;"2017";"9";"PAIN";NA
69;"2017";"9";"PLCO";NA
69;"2017";"9";"POMA";NA
69;"2017";"9";"POMO";NA
69;"2017";"9";"PUPA";NA
69;"2017";"9";"SASO";NA
69;"2017";"9";"SCLA";NA
69;"2017";"9";"SOAS";NA
69;"2017";"9";"SPRU";NA
69;"2017";"9";"SUSP";NA
69;"2018";"1";"BEMA";253,278303527703
69;"2018";"1";"CETE";1699,92790686415
69;"2018";"1";"CHFU";NA
69;"2018";"1";"CHMI";NA
69;"2018";"1";"HOMA";23,6861988792511
69;"2018";"1";"LEMA";87,8271235523517
69;"2018";"1";"LYTR";NA
69;"2018";"1";"MEEL";NA
69;"2018";"1";"MESU";NA
69;"2018";"1";"PAIN";NA
69;"2018";"1";"PLCO";NA
69;"2018";"1";"POMA";137,646596473713
69;"2018";"1";"POMO";NA
69;"2018";"1";"PUPA";2289,43822174828
69;"2018";"1";"SASO";646,67438679486
69;"2018";"1";"SCLA";NA
69;"2018";"1";"SOAS";NA
69;"2018";"1";"SPRU";NA
69;"2018";"1";"SUSP";NA
69;"2018";"2";"BEMA";71,3764737606548
69;"2018";"2";"CETE";2235,8881068876
69;"2018";"2";"CHFU";NA
69;"2018";"2";"CHMI";NA
69;"2018";"2";"HOMA";7,64414714087195
69;"2018";"2";"LEMA";63,0734607310836
69;"2018";"2";"LYTR";NA
69;"2018";"2";"MEEL";NA
69;"2018";"2";"MESU";NA
69;"2018";"2";"PAIN";24,0327967272951
69;"2018";"2";"PLCO";NA
69;"2018";"2";"POMA";190,701029456473
69;"2018";"2";"POMO";NA
69;"2018";"2";"PUPA";1662,18650527138
69;"2018";"2";"SASO";1171,86607867646
69;"2018";"2";"SCLA";NA
69;"2018";"2";"SOAS";NA
69;"2018";"2";"SPRU";NA
69;"2018";"2";"SUSP";NA
69;"2018";"3";"BEMA";97,6321745940709
69;"2018";"3";"CETE";1519,44851959412
69;"2018";"3";"CHFU";NA
69;"2018";"3";"CHMI";195,254029556681
69;"2018";"3";"HOMA";17,8067010384277
69;"2018";"3";"LEMA";41,8301034079103
69;"2018";"3";"LYTR";NA
69;"2018";"3";"MEEL";NA
69;"2018";"3";"MESU";NA
69;"2018";"3";"PAIN";16,7272649639153
69;"2018";"3";"PLCO";NA
69;"2018";"3";"POMA";186,857985586621
69;"2018";"3";"POMO";NA
69;"2018";"3";"PUPA";1400,32622076141
69;"2018";"3";"SASO";197,902890058348
69;"2018";"3";"SCLA";NA
69;"2018";"3";"SOAS";NA
69;"2018";"3";"SPRU";NA
69;"2018";"3";"SUSP";NA
69;"2018";"4";"BEMA";75,3359152100864
69;"2018";"4";"CETE";NA
69;"2018";"4";"CHFU";NA
69;"2018";"4";"CHMI";NA
69;"2018";"4";"HOMA";14,4916924867506
69;"2018";"4";"LEMA";NA
69;"2018";"4";"LYTR";546,044007899979
69;"2018";"4";"MEEL";NA
69;"2018";"4";"MESU";NA
69;"2018";"4";"PAIN";8,22788096235362
69;"2018";"4";"PLCO";NA
69;"2018";"4";"POMA";82,7193990487513
69;"2018";"4";"POMO";NA
69;"2018";"4";"PUPA";1148,44739641841
69;"2018";"4";"SASO";44,6426056766123
69;"2018";"4";"SCLA";NA
69;"2018";"4";"SOAS";NA
69;"2018";"4";"SPRU";NA
69;"2018";"4";"SUSP";NA
69;"2018";"5";"BEMA";131,770034296475
69;"2018";"5";"CETE";NA
69;"2018";"5";"CHFU";NA
69;"2018";"5";"CHMI";NA
69;"2018";"5";"HOMA";19,0465908668143
69;"2018";"5";"LEMA";NA
69;"2018";"5";"LYTR";NA
69;"2018";"5";"MEEL";NA
69;"2018";"5";"MESU";NA
69;"2018";"5";"PAIN";NA
69;"2018";"5";"PLCO";NA
69;"2018";"5";"POMA";219,028390152609
69;"2018";"5";"POMO";NA
69;"2018";"5";"PUPA";555,172534134713
69;"2018";"5";"SASO";105,04970171326
69;"2018";"5";"SCLA";NA
69;"2018";"5";"SOAS";NA
69;"2018";"5";"SPRU";NA
69;"2018";"5";"SUSP";NA
69;"2018";"6";"BEMA";NA
69;"2018";"6";"CETE";NA
69;"2018";"6";"CHFU";NA
69;"2018";"6";"CHMI";NA
69;"2018";"6";"HOMA";19,5011852846986
69;"2018";"6";"LEMA";NA
69;"2018";"6";"LYTR";NA
69;"2018";"6";"MEEL";NA
69;"2018";"6";"MESU";NA
69;"2018";"6";"PAIN";18,1650441390185
69;"2018";"6";"PLCO";NA
69;"2018";"6";"POMA";185,538068188546
69;"2018";"6";"POMO";NA
